"replication_id","route","gcm_null_p","gcm_alt_p","gcm_null_reject","gcm_alt_reject","rcot_null_p","rcot_alt_p","rcot_null_reject","rcot_alt_reject","pcor_null_p","pcor_alt_p","pcor_null_reject","pcor_alt_reject"
94,"A",0.480036548279736,0.423039381570993,FALSE,FALSE,0.576233710171289,0.0015212313776406,FALSE,TRUE,0.567444535485482,0.26416983982539,FALSE,FALSE
95,"A",0.857446580866419,0.0332032411918485,FALSE,TRUE,0.817795103962608,0.0156838353902655,FALSE,TRUE,0.508312321264877,0.0747738809568173,FALSE,FALSE
96,"A",0.0333183275141466,0.000661351175832259,TRUE,TRUE,0.0871050127307389,0.000788355578553945,FALSE,TRUE,0.16118415572961,0.0355002959290339,FALSE,TRUE
97,"A",0.29271358458178,0.0265572158453634,FALSE,TRUE,0.368653856744716,0.000513392807223845,FALSE,TRUE,0.089824067194635,0.0531938568373976,FALSE,FALSE
98,"A",0.65817415914047,0.00916221159287968,FALSE,TRUE,0.269182219457462,8.12604257254268e-05,FALSE,TRUE,0.675162396946693,0.0701982307281073,FALSE,FALSE
99,"A",0.357195959705802,0.0185202270541666,FALSE,TRUE,0.763265259604594,6.18394224716212e-14,FALSE,TRUE,0.327441018370595,0.161156476250897,FALSE,FALSE
100,"A",0.238492013473816,0.000234144477274943,FALSE,TRUE,0.107880594299731,0.0550676142782018,FALSE,FALSE,0.187477611109153,0.0030204932211543,FALSE,TRUE
101,"A",0.297929526876229,0.0102309416751116,FALSE,TRUE,0.579985604283295,0.0419287035322553,FALSE,TRUE,0.22696288688005,0.00781246885457695,FALSE,TRUE
102,"A",0.820484783221066,6.71022393662676e-05,FALSE,TRUE,0.4026219922463,2.08275444779638e-07,FALSE,TRUE,0.872489735970674,0.0128680720482413,FALSE,TRUE
103,"A",0.249398420402194,0.00997059744559613,FALSE,TRUE,0.147831888166166,0.00913316127391972,FALSE,TRUE,0.202106882862166,0.0185293582260785,FALSE,TRUE
104,"A",0.788923911123562,0.000675413538123113,FALSE,TRUE,0.819413315716157,1.20733656405747e-09,FALSE,TRUE,0.986470832170246,0.00161486081888938,FALSE,TRUE
105,"A",0.0715828449340232,0.00168492154011731,FALSE,TRUE,0.0983052508077003,0.0452398820446966,FALSE,TRUE,0.517562250782005,0.0947104218800598,FALSE,FALSE
106,"A",0.545444679834902,0.0188000646965391,FALSE,TRUE,0.922796554987949,0.000127851200366957,FALSE,TRUE,0.819338946557051,0.118040805616743,FALSE,FALSE
107,"A",0.866246252094753,0.0147280783061786,FALSE,TRUE,0.27963539779252,0.0194297358701372,FALSE,TRUE,0.440114754790252,0.108888968868409,FALSE,FALSE
108,"A",0.199361750627068,0.205873694992629,FALSE,FALSE,0.265525685400573,5.63110669205003e-10,FALSE,TRUE,0.156556619144377,0.551650041989354,FALSE,FALSE
109,"A",0.995235178314863,0.0178211380455434,FALSE,TRUE,0.107068355282514,4.27863738128309e-06,FALSE,TRUE,0.684589175377386,0.118213873463844,FALSE,FALSE
110,"A",0.418435664448802,0.0208454710219554,FALSE,TRUE,0.0886463024243763,6.37620664045713e-08,FALSE,TRUE,0.78564165876199,0.054554097069254,FALSE,FALSE
111,"A",0.196192784896003,0.00125827321034442,FALSE,TRUE,0.351985598445267,4.48862246698045e-05,FALSE,TRUE,0.281421175391492,0.0126112195010622,FALSE,TRUE
112,"A",0.845226838688012,0.0231937649878016,FALSE,TRUE,0.644600539075583,5.70951091590777e-05,FALSE,TRUE,0.448426188745914,0.199664526131555,FALSE,FALSE
113,"A",0.468751982156598,0.114861988638703,FALSE,FALSE,0.576319931689676,0.0163752749582319,FALSE,TRUE,0.531152698640584,0.103857677065858,FALSE,FALSE
114,"A",0.468382698349668,0.0499986960553231,FALSE,TRUE,0.379490481669649,0.00268771183298055,FALSE,TRUE,0.267047823381041,0.0342786122929849,FALSE,TRUE
115,"A",0.712622557845622,0.0186414078261592,FALSE,TRUE,0.331494455868324,6.51651112826279e-06,FALSE,TRUE,0.7209492150247,0.0201569460809449,FALSE,TRUE
